Desc	Orthogroup	Arabidopsis_thaliana	Avena_sativa	Brachypodium_distachyon	Hordeum_vulgare	Oryza_sativa	Sorghum_bicolor	Triticum_aestivum	Triticum_turgidum	Zea_mays
n/a	OG0020970	0	0	0	0	0	0	0	1	0
n/a	OG0020971	0	0	0	0	0	0	0	1	0
n/a	OG0020972	0	0	0	0	0	0	1	0	0
n/a	OG0020973	0	0	0	0	0	0	1	0	0
n/a	OG0020974	0	0	0	0	0	0	1	0	0
n/a	OG0020975	0	0	0	0	0	0	1	0	0
n/a	OG0020976	0	0	0	0	0	0	1	0	0
n/a	OG0020977	0	0	0	0	0	0	0	1	0
n/a	OG0020979	0	0	0	0	0	0	0	1	0
n/a	OG0020980	0	0	0	0	0	0	1	0	0
n/a	OG0020981	0	0	0	0	0	0	0	1	0
n/a	OG0020982	0	0	0	0	0	0	1	0	0
n/a	OG0020983	0	0	0	0	0	0	0	1	0
n/a	OG0020984	0	0	0	0	0	0	0	1	0
n/a	OG0020985	0	0	0	0	0	0	1	0	0
n/a	OG0020986	0	0	0	0	0	0	1	0	0
n/a	OG0020987	0	0	0	0	0	0	0	1	0
n/a	OG0020988	0	0	0	0	0	0	0	1	0
n/a	OG0020989	0	0	0	0	0	0	1	0	0
n/a	OG0020990	0	0	0	0	0	0	1	0	0
n/a	OG0020991	0	0	0	0	0	0	0	1	0
n/a	OG0020993	0	0	0	0	0	0	1	0	0
n/a	OG0020994	0	0	0	0	0	0	1	0	0
n/a	OG0020995	0	0	0	0	0	0	0	1	0
n/a	OG0020996	0	0	0	0	0	0	0	1	0
n/a	OG0020997	0	0	0	0	0	0	1	0	0
n/a	OG0020998	0	0	0	0	0	0	0	1	0
n/a	OG0020999	0	0	0	0	0	0	1	0	0
n/a	OG0021000	0	0	0	0	0	0	1	0	0
n/a	OG0021001	0	0	0	0	0	0	0	1	0
n/a	OG0021002	0	0	0	0	0	0	0	1	0
n/a	OG0021003	0	0	0	0	0	0	0	1	0
n/a	OG0021004	0	0	0	0	0	0	1	0	0
n/a	OG0021005	0	0	0	0	0	0	0	1	0
n/a	OG0021006	0	0	0	0	0	0	0	1	0
n/a	OG0021008	0	0	0	0	0	0	1	0	0
n/a	OG0021009	0	0	0	0	0	0	0	1	0
n/a	OG0021010	0	0	0	0	0	0	0	1	0
n/a	OG0021011	0	0	0	0	0	0	1	0	0
n/a	OG0021012	0	0	0	0	0	0	0	1	0
n/a	OG0021013	0	0	0	0	0	0	0	1	0
n/a	OG0021017	0	0	0	0	0	0	1	0	0
n/a	OG0021020	0	0	0	0	0	0	0	1	1
n/a	OG0021034	0	0	0	0	0	0	0	1	1
n/a	OG0021035	0	0	0	0	0	0	0	1	1
n/a	OG0021045	0	0	0	0	0	0	0	1	1
n/a	OG0021053	0	0	0	0	0	0	0	0	2
n/a	OG0021056	0	0	0	0	0	0	0	0	2
n/a	OG0021088	0	0	0	0	0	0	0	0	2
n/a	OG0021092	0	0	0	0	0	0	0	1	1
n/a	OG0021098	0	0	0	0	0	0	0	0	2
n/a	OG0021106	0	0	0	0	0	0	0	0	2
n/a	OG0021109	0	0	0	0	0	0	0	1	1
n/a	OG0021112	0	0	0	0	0	0	0	1	1
n/a	OG0021113	0	0	0	0	0	0	0	0	2
n/a	OG0021116	0	0	0	0	0	0	0	0	2
n/a	OG0021117	0	0	0	0	0	0	0	1	1
n/a	OG0021257	0	0	1	0	1	0	0	0	0
n/a	OG0021258	0	0	0	0	0	0	0	0	0
n/a	OG0021260	0	0	0	0	1	1	0	0	0
n/a	OG0021261	0	0	0	0	0	0	0	0	1
n/a	OG0021262	0	0	0	1	0	0	0	0	0
n/a	OG0021264	0	0	0	0	0	0	0	0	0
n/a	OG0021265	1	0	0	0	0	0	0	0	0
n/a	OG0021266	1	0	0	0	0	0	0	0	0
n/a	OG0021268	0	0	0	1	0	0	0	0	0
n/a	OG0021271	1	0	0	0	0	1	0	0	0
n/a	OG0021272	1	0	0	0	0	0	0	0	0
n/a	OG0021273	0	0	0	0	0	0	0	0	0
n/a	OG0021277	1	0	0	0	1	0	0	0	0
n/a	OG0021279	1	0	1	0	0	0	0	0	0
n/a	OG0021280	1	0	0	0	1	0	0	0	0
n/a	OG0021281	0	0	0	0	0	0	0	0	0
n/a	OG0021282	0	0	0	0	0	0	0	0	0
n/a	OG0021285	1	0	0	0	1	0	0	0	0
n/a	OG0021287	1	0	0	0	1	0	0	0	0
n/a	OG0021288	1	0	0	0	0	1	0	0	0
n/a	OG0021290	1	0	0	0	0	0	0	0	0
n/a	OG0021291	0	0	0	0	0	1	0	0	1
n/a	OG0021292	0	0	0	1	0	0	0	0	0
n/a	OG0021293	0	0	1	0	0	0	0	0	0
n/a	OG0021294	1	0	1	0	0	0	0	0	0
n/a	OG0021295	1	0	0	0	0	1	0	0	0
n/a	OG0021297	1	0	0	0	0	0	0	0	0
n/a	OG0021298	1	0	1	0	0	0	0	0	0
n/a	OG0021299	1	0	0	0	0	0	0	0	1
n/a	OG0021300	0	0	0	0	0	1	0	0	1
n/a	OG0021301	1	0	0	0	1	0	0	0	0
n/a	OG0021302	1	0	0	0	1	0	0	0	0
n/a	OG0021304	1	0	0	0	1	0	0	0	0
n/a	OG0021305	1	0	0	0	0	0	0	0	1
n/a	OG0021306	1	0	1	0	0	0	0	0	0
n/a	OG0021307	1	0	0	0	0	1	0	0	0
n/a	OG0021308	1	0	0	0	0	0	0	0	1
n/a	OG0021309	1	0	0	0	1	0	0	0	0
n/a	OG0021310	1	0	0	0	0	0	0	0	0
n/a	OG0021311	1	0	0	0	1	0	0	0	0
n/a	OG0021312	1	0	0	0	1	0	0	0	0
n/a	OG0021313	1	0	0	0	1	0	0	0	0
n/a	OG0021319	1	0	0	0	0	0	0	0	0
n/a	OG0021340	1	0	0	0	1	0	0	0	0
n/a	OG0021394	1	0	0	0	0	1	0	0	0
n/a	OG0021451	1	0	0	0	1	0	0	0	0
n/a	OG0021469	1	0	0	0	1	0	0	0	0
n/a	OG0021498	1	0	0	0	0	0	0	0	0
n/a	OG0021505	1	0	0	0	0	0	0	0	1
n/a	OG0021510	1	0	0	0	1	0	0	0	0
n/a	OG0021520	1	0	0	0	0	0	0	0	0
n/a	OG0021521	1	0	0	0	0	1	0	0	0
n/a	OG0021563	1	0	0	0	0	1	0	0	0
n/a	OG0021566	1	0	0	0	0	0	0	0	0
n/a	OG0021646	1	0	0	0	0	0	0	0	0
n/a	OG0021728	1	0	0	0	0	0	0	0	1
n/a	OG0021739	1	0	0	0	0	0	0	0	0
n/a	OG0021755	1	0	0	0	0	1	0	0	0
n/a	OG0021762	1	0	0	0	0	0	0	0	1
n/a	OG0021794	1	0	0	0	1	0	0	0	0
n/a	OG0021809	1	0	0	0	1	0	0	0	0
n/a	OG0021815	1	0	0	0	1	0	0	0	0
n/a	OG0021823	1	0	1	0	0	0	0	0	0
n/a	OG0021830	0	0	0	0	1	0	0	0	0
n/a	OG0021842	0	0	0	0	0	0	0	0	0
n/a	OG0021850	0	0	0	0	0	0	0	0	0
n/a	OG0021852	0	0	0	0	0	0	0	0	0
n/a	OG0021854	0	0	0	0	1	0	0	0	0
n/a	OG0021860	0	0	0	0	1	0	0	0	0
n/a	OG0021867	0	0	0	0	0	0	0	0	0
n/a	OG0021885	0	0	0	0	0	0	0	0	0
n/a	OG0021887	0	0	0	0	0	0	0	0	0
n/a	OG0021888	0	0	0	0	0	0	0	0	0
n/a	OG0021889	0	0	0	0	1	0	0	0	0
n/a	OG0021890	0	0	0	0	0	0	0	0	0
n/a	OG0021903	0	0	0	0	0	0	0	0	0
n/a	OG0021919	0	0	1	0	0	0	0	0	0
n/a	OG0021923	0	0	0	0	0	0	0	0	0
n/a	OG0021925	0	0	0	0	0	0	0	0	0
n/a	OG0021928	0	0	0	0	1	0	0	0	0
n/a	OG0021930	0	0	0	0	0	0	0	0	0
n/a	OG0021931	0	0	1	0	0	0	0	0	0
n/a	OG0021932	0	0	0	0	0	0	0	0	1
n/a	OG0021939	0	0	1	0	0	0	0	0	0
n/a	OG0021940	0	0	0	0	0	0	0	0	0
n/a	OG0021946	0	0	0	0	0	0	0	0	0
n/a	OG0021947	0	0	0	0	0	0	0	0	0
n/a	OG0021954	0	0	0	0	0	0	0	0	0
n/a	OG0021957	0	0	0	0	0	1	0	0	0
n/a	OG0021962	0	0	0	0	1	0	0	0	0
n/a	OG0021963	0	0	0	0	0	0	0	0	0
n/a	OG0021991	0	0	0	0	0	0	0	0	1
n/a	OG0022002	0	0	0	0	0	0	0	0	0
n/a	OG0022012	0	0	0	1	0	0	0	0	0
n/a	OG0022020	0	0	0	0	1	0	0	0	0
n/a	OG0022028	0	0	0	0	0	0	0	0	0
n/a	OG0022053	0	0	0	0	0	0	0	0	0
n/a	OG0022056	0	0	0	0	0	0	0	0	0
n/a	OG0022057	0	0	0	1	0	0	0	0	0
n/a	OG0022058	0	0	0	1	0	0	0	0	0
n/a	OG0022059	0	0	0	0	0	1	0	0	0
n/a	OG0022066	0	0	0	0	0	0	0	0	0
n/a	OG0022068	0	0	1	0	0	0	0	0	0
n/a	OG0022070	0	0	0	0	0	0	0	0	0
n/a	OG0022074	0	0	0	0	0	1	0	0	0
n/a	OG0022083	0	0	0	1	0	0	0	0	0
n/a	OG0022088	0	0	0	0	0	0	0	0	0
n/a	OG0022093	0	0	0	0	0	0	0	0	0
n/a	OG0022094	0	0	0	0	0	0	0	0	1
n/a	OG0022098	0	0	0	0	0	0	0	0	0
n/a	OG0022100	0	0	0	0	1	0	0	0	0
n/a	OG0022103	0	0	0	1	0	0	0	0	0
n/a	OG0022108	0	0	0	0	0	0	0	0	0
n/a	OG0022110	0	0	0	0	0	0	0	0	0
n/a	OG0022131	0	0	0	1	0	0	0	0	0
n/a	OG0022132	0	0	0	0	0	0	0	0	0
n/a	OG0022136	0	0	0	1	0	0	0	0	0
n/a	OG0022140	0	0	0	0	0	0	0	0	0
n/a	OG0022143	0	0	0	0	0	0	0	0	0
n/a	OG0022146	0	0	0	0	0	0	0	0	0
n/a	OG0022148	0	0	0	0	0	0	0	0	0
n/a	OG0022150	0	0	0	0	0	0	0	0	0
n/a	OG0022154	0	0	0	0	1	0	0	0	0
n/a	OG0022157	0	0	0	0	0	0	0	0	0
n/a	OG0022159	0	0	1	0	0	0	0	0	0
n/a	OG0022160	0	0	0	0	1	0	0	0	0
n/a	OG0022161	0	0	0	1	0	0	0	0	0
n/a	OG0022164	0	0	0	0	0	0	0	0	0
n/a	OG0022166	0	0	0	0	0	0	0	0	0
n/a	OG0022180	0	0	0	0	1	0	0	0	0
n/a	OG0022182	0	0	0	0	1	0	0	0	0
n/a	OG0022202	0	0	0	0	0	0	0	0	0
n/a	OG0022204	0	0	0	0	0	0	0	0	0
n/a	OG0022220	0	0	0	0	1	0	0	0	0
n/a	OG0022221	0	0	0	0	0	0	0	0	0
n/a	OG0022222	0	0	0	0	0	0	0	0	0
n/a	OG0022224	0	0	0	1	0	0	0	0	0
n/a	OG0022263	0	0	0	0	0	0	0	0	0
n/a	OG0022264	0	0	0	0	1	0	0	0	0
n/a	OG0022266	0	0	0	1	0	0	0	0	0
n/a	OG0022271	0	0	0	0	0	0	0	0	0
n/a	OG0022272	0	0	0	0	0	0	0	0	0
n/a	OG0022273	0	0	0	0	1	0	0	0	0
n/a	OG0022275	0	0	0	0	0	1	0	0	0
n/a	OG0022276	0	0	0	0	1	0	0	0	0
n/a	OG0022277	0	0	1	0	0	0	0	0	0
n/a	OG0022279	0	0	0	0	0	0	0	0	0
n/a	OG0022283	0	0	0	0	0	0	0	0	0
n/a	OG0022286	0	0	0	0	0	0	0	0	0
n/a	OG0022287	0	0	0	0	0	0	0	0	0
n/a	OG0022289	0	0	0	0	0	0	0	0	0
n/a	OG0022295	0	0	0	1	0	0	0	0	0
n/a	OG0022296	0	0	0	0	0	0	0	0	0
n/a	OG0022297	0	0	0	0	0	0	0	0	0
n/a	OG0022298	0	0	0	0	0	0	0	0	0
n/a	OG0022299	0	0	0	0	1	0	0	0	0
n/a	OG0022300	0	0	0	0	1	0	0	0	0
n/a	OG0022302	0	0	0	0	0	0	0	0	0
n/a	OG0022303	0	0	0	0	0	0	0	0	0
n/a	OG0022304	0	0	0	0	0	0	0	0	0
n/a	OG0022305	0	0	0	0	1	0	0	0	0
n/a	OG0022308	0	0	0	0	1	0	0	0	0
n/a	OG0022318	0	0	0	0	0	0	0	0	0
n/a	OG0022322	0	0	0	0	0	0	0	0	0
n/a	OG0022323	0	0	0	0	0	0	0	0	0
n/a	OG0022324	0	0	0	0	0	0	0	0	0
n/a	OG0022325	0	0	0	0	0	0	0	0	0
n/a	OG0022327	0	0	0	1	0	0	0	0	0
n/a	OG0022332	0	0	1	0	0	0	0	0	0
n/a	OG0022335	0	0	0	0	0	0	0	0	0
n/a	OG0022368	0	0	0	0	1	0	0	0	0
n/a	OG0022391	0	0	0	0	0	0	0	0	0
n/a	OG0022392	0	0	0	0	0	0	0	0	0
n/a	OG0022410	0	0	0	0	0	0	0	0	0
n/a	OG0022419	0	0	1	0	0	0	0	0	0
n/a	OG0022421	0	0	0	1	0	0	0	0	0
n/a	OG0022422	0	0	0	0	0	0	0	0	1
n/a	OG0022423	0	0	0	0	0	0	0	0	0
n/a	OG0022424	0	0	0	0	0	0	0	0	1
n/a	OG0022426	0	0	0	0	0	0	0	0	0
n/a	OG0022427	0	0	0	0	1	0	0	0	0
n/a	OG0022428	0	0	0	0	0	0	0	0	1
n/a	OG0022429	0	0	0	0	1	0	0	0	0
n/a	OG0022430	0	0	0	0	0	0	0	0	0
n/a	OG0022432	0	0	0	0	1	0	0	0	0
n/a	OG0022433	0	0	0	0	0	0	0	0	0
n/a	OG0022436	0	0	0	0	0	0	0	0	0
n/a	OG0022438	0	0	0	0	0	0	0	0	0
n/a	OG0022439	0	0	0	0	0	0	0	0	0
n/a	OG0022440	0	0	0	1	0	0	0	0	0
n/a	OG0022442	0	0	0	0	0	0	0	0	0
n/a	OG0022471	0	0	0	0	1	0	0	0	0
n/a	OG0022475	0	0	0	0	0	0	0	0	0
n/a	OG0022476	0	0	0	1	0	0	0	0	0
n/a	OG0022478	0	0	0	1	0	0	0	0	0
n/a	OG0022485	0	0	0	0	0	0	0	0	0
n/a	OG0022487	0	0	0	0	0	0	0	0	0
n/a	OG0022488	0	0	0	0	0	0	0	0	0
n/a	OG0022490	0	0	0	0	0	0	0	0	1
n/a	OG0022492	0	0	0	0	0	0	0	0	0
n/a	OG0022493	0	0	0	0	0	0	0	0	1
n/a	OG0022495	0	0	0	0	0	0	0	0	0
n/a	OG0022496	0	0	0	0	0	0	0	0	0
n/a	OG0022498	0	0	0	0	1	0	0	0	0
n/a	OG0022499	0	0	0	0	1	0	0	0	0
n/a	OG0022500	0	0	0	0	0	0	0	0	0
n/a	OG0022501	0	0	0	0	0	0	0	0	0
n/a	OG0022502	0	0	0	0	0	0	0	0	0
n/a	OG0022503	0	0	0	0	0	0	0	0	0
n/a	OG0022504	0	0	0	0	0	1	0	0	0
n/a	OG0022507	0	0	0	1	0	0	0	0	0
n/a	OG0022520	0	0	0	0	0	0	0	0	0
n/a	OG0022528	0	0	0	1	0	0	0	0	0
n/a	OG0022533	0	0	0	0	0	0	0	0	0
n/a	OG0022535	0	0	0	0	0	0	0	0	0
n/a	OG0022537	0	0	0	0	0	0	0	0	0
n/a	OG0022544	0	0	1	0	0	0	0	0	0
n/a	OG0022548	0	0	0	0	0	0	0	0	0
n/a	OG0022551	0	0	0	0	0	0	0	0	0
n/a	OG0022553	0	0	0	0	0	0	0	0	0
n/a	OG0022554	0	0	0	0	1	0	0	0	0
n/a	OG0022555	0	0	0	0	0	0	0	0	0
n/a	OG0022556	0	0	0	0	0	1	0	0	0
n/a	OG0022557	0	0	0	1	0	0	0	0	0
n/a	OG0022558	0	0	0	0	0	0	0	0	0
n/a	OG0022561	0	0	0	0	0	0	0	0	0
n/a	OG0022562	0	0	0	0	0	0	0	0	1
n/a	OG0022563	0	0	0	0	0	0	0	0	0
n/a	OG0022564	0	0	0	0	1	0	0	0	0
n/a	OG0022565	0	0	0	0	1	0	0	0	0
n/a	OG0022567	0	0	0	0	0	0	0	0	0
n/a	OG0022568	0	0	0	0	0	0	0	0	0
n/a	OG0022569	0	0	0	0	0	0	0	0	0
n/a	OG0022570	0	0	0	1	0	0	0	0	0
n/a	OG0022571	0	0	0	0	0	0	0	0	1
n/a	OG0022586	0	0	1	0	0	1	0	0	0
n/a	OG0022596	0	0	1	0	0	0	0	0	0
n/a	OG0022602	0	0	1	0	0	0	0	0	1
n/a	OG0022603	0	0	1	0	1	0	0	0	0
n/a	OG0022605	0	0	1	0	1	0	0	0	0
n/a	OG0022615	0	0	1	0	0	1	0	0	0
n/a	OG0022620	0	0	1	0	0	0	0	0	0
n/a	OG0022626	0	0	1	0	0	0	0	0	0
n/a	OG0022628	0	0	1	0	1	0	0	0	0
n/a	OG0022633	0	0	1	0	0	1	0	0	0
n/a	OG0022635	0	0	1	0	0	1	0	0	0
n/a	OG0022642	0	0	1	0	0	0	0	0	1
n/a	OG0022649	0	0	1	0	0	0	0	0	1
n/a	OG0022655	0	0	1	0	1	0	0	0	0
n/a	OG0022670	0	0	1	0	0	1	0	0	0
n/a	OG0022674	0	0	1	0	0	0	0	0	0
n/a	OG0022681	0	0	1	0	0	0	0	0	0
n/a	OG0022682	0	0	1	0	0	1	0	0	0
n/a	OG0022683	0	0	1	0	1	0	0	0	0
n/a	OG0022686	0	0	1	0	1	0	0	0	0
n/a	OG0022687	0	0	1	0	0	0	0	0	1
n/a	OG0022688	0	0	1	0	1	0	0	0	0
n/a	OG0022693	0	0	1	0	0	1	0	0	0
n/a	OG0022694	0	0	1	0	0	1	0	0	0
n/a	OG0022700	0	0	1	1	0	0	0	0	0
n/a	OG0022703	0	0	1	0	1	0	0	0	0
n/a	OG0022706	0	0	1	0	0	0	0	0	0
n/a	OG0022716	0	0	1	0	0	0	0	0	0
n/a	OG0022719	0	0	1	0	0	0	0	0	1
n/a	OG0022723	0	0	1	1	0	0	0	0	0
n/a	OG0022730	0	0	1	1	0	0	0	0	0
n/a	OG0022731	0	0	1	0	0	0	0	0	1
n/a	OG0022734	0	0	1	0	1	0	0	0	0
n/a	OG0022737	0	0	1	0	0	0	0	0	0
n/a	OG0022740	0	0	1	0	0	1	0	0	0
n/a	OG0022748	0	0	1	0	0	0	0	0	0
n/a	OG0022749	0	0	1	0	0	0	0	0	0
n/a	OG0022752	0	0	1	0	1	0	0	0	0
n/a	OG0022755	0	0	1	0	0	0	0	0	0
n/a	OG0022756	0	0	1	0	1	0	0	0	0
n/a	OG0022757	0	0	1	0	1	0	0	0	0
n/a	OG0022759	0	0	1	0	0	0	0	0	1
n/a	OG0022760	0	0	1	0	0	0	0	0	0
n/a	OG0022761	0	0	1	1	0	0	0	0	0
n/a	OG0022762	0	0	1	0	0	0	0	0	0
n/a	OG0022765	0	0	1	0	0	0	0	0	0
n/a	OG0022766	0	0	1	0	1	0	0	0	0
n/a	OG0022767	0	0	1	0	0	0	0	0	0
n/a	OG0022769	0	0	1	0	0	0	0	0	0
n/a	OG0022770	0	0	1	0	0	1	0	0	0
n/a	OG0022774	0	0	1	0	0	0	0	0	0
n/a	OG0022780	0	0	1	0	1	0	0	0	0
n/a	OG0022782	0	0	1	0	0	1	0	0	0
n/a	OG0022785	0	0	1	1	0	0	0	0	0
n/a	OG0022788	0	0	1	0	0	0	0	0	0
n/a	OG0022792	0	0	1	0	0	0	0	0	0
n/a	OG0022793	0	0	1	0	0	0	0	0	0
n/a	OG0022795	0	0	1	0	0	0	0	0	0
n/a	OG0022798	0	0	1	1	0	0	0	0	0
n/a	OG0022801	0	0	1	0	0	0	0	0	0
n/a	OG0022802	0	0	1	1	0	0	0	0	0
n/a	OG0022803	0	0	1	0	0	1	0	0	0
n/a	OG0022805	0	0	1	0	0	1	0	0	0
n/a	OG0022808	0	0	1	0	1	0	0	0	0
n/a	OG0022809	0	0	1	0	1	0	0	0	0
n/a	OG0022812	0	0	1	0	0	0	0	0	0
n/a	OG0022815	0	0	1	1	0	0	0	0	0
n/a	OG0022819	0	0	1	0	1	0	0	0	0
n/a	OG0022820	0	0	1	0	0	0	0	0	0
n/a	OG0022821	0	0	1	0	0	0	0	0	1
n/a	OG0022822	0	0	1	0	0	0	0	0	0
n/a	OG0022823	0	0	1	0	0	0	0	0	1
n/a	OG0022824	0	0	1	0	1	0	0	0	0
n/a	OG0022825	0	0	1	0	0	0	0	0	1
n/a	OG0022827	0	0	1	0	1	0	0	0	0
n/a	OG0022830	0	0	1	0	0	0	0	0	1
n/a	OG0022838	0	0	1	0	0	1	0	0	0
n/a	OG0022839	0	0	1	0	0	0	0	0	1
n/a	OG0022841	0	0	1	0	1	0	0	0	0
n/a	OG0022842	0	0	1	0	1	0	0	0	0
n/a	OG0022844	0	0	1	0	0	0	0	0	0
n/a	OG0022846	0	0	1	0	0	0	0	0	0
n/a	OG0022852	0	0	1	0	0	0	0	0	1
n/a	OG0022853	0	0	1	0	1	0	0	0	0
n/a	OG0022854	0	0	1	0	1	0	0	0	0
n/a	OG0022855	0	0	1	0	1	0	0	0	0
n/a	OG0022856	0	0	1	0	0	0	0	0	0
n/a	OG0022857	0	0	1	0	0	1	0	0	0
n/a	OG0022858	0	0	1	0	0	1	0	0	0
n/a	OG0022860	0	0	1	0	0	0	0	0	0
n/a	OG0022861	0	0	0	1	0	0	0	0	0
n/a	OG0022862	0	0	0	1	0	0	0	0	0
n/a	OG0022868	0	0	0	1	0	0	0	0	0
n/a	OG0022870	0	0	0	1	0	0	0	0	0
n/a	OG0022871	0	0	0	1	0	0	0	0	0
n/a	OG0022872	0	0	0	1	0	0	0	0	0
n/a	OG0022875	0	0	0	1	0	0	0	0	0
n/a	OG0022876	0	0	0	1	0	0	0	0	0
n/a	OG0022881	0	0	0	1	0	0	0	0	0
n/a	OG0022882	0	0	0	1	0	0	0	0	0
n/a	OG0022883	0	0	0	1	0	0	0	0	0
n/a	OG0022884	0	0	0	1	0	0	0	0	0
n/a	OG0022886	0	0	0	1	0	0	0	0	0
n/a	OG0022887	0	0	0	1	1	0	0	0	0
n/a	OG0022890	0	0	0	1	0	0	0	0	0
n/a	OG0022893	0	0	0	1	0	0	0	0	1
n/a	OG0022897	0	0	0	1	1	0	0	0	0
n/a	OG0022901	0	0	0	1	0	0	0	0	0
n/a	OG0022904	0	0	0	1	0	0	0	0	0
n/a	OG0022905	0	0	0	1	0	0	0	0	0
n/a	OG0022907	0	0	0	1	0	0	0	0	0
n/a	OG0022908	0	0	0	1	0	0	0	0	0
n/a	OG0022910	0	0	0	1	0	0	0	0	0
n/a	OG0022911	0	0	0	1	0	0	0	0	0
n/a	OG0022912	0	0	0	1	0	0	0	0	0
n/a	OG0022913	0	0	0	1	0	0	0	0	0
n/a	OG0022915	0	0	0	1	0	0	0	0	1
n/a	OG0022918	0	0	0	1	0	0	0	0	0
n/a	OG0022922	0	0	0	1	0	0	0	0	0
n/a	OG0022924	0	0	0	1	0	0	0	0	0
n/a	OG0022925	0	0	0	1	0	0	0	0	0
n/a	OG0022926	0	0	0	1	0	1	0	0	0
n/a	OG0022927	0	0	0	1	0	0	0	0	0
n/a	OG0022928	0	0	0	1	0	0	0	0	0
n/a	OG0022929	0	0	0	1	0	0	0	0	0
n/a	OG0022930	0	0	0	1	0	0	0	0	0
n/a	OG0022931	0	0	0	1	0	0	0	0	0
n/a	OG0022932	0	0	0	1	0	0	0	0	0
n/a	OG0022934	0	0	0	1	1	0	0	0	0
n/a	OG0022939	0	0	0	1	0	0	0	0	0
n/a	OG0022940	0	0	0	1	0	0	0	0	0
n/a	OG0022941	0	0	0	1	0	0	0	0	0
n/a	OG0022942	0	0	0	1	0	0	0	0	0
n/a	OG0022943	0	0	0	1	0	0	0	0	0
n/a	OG0022944	0	0	0	1	0	0	0	0	1
n/a	OG0022945	0	0	0	1	0	0	0	0	0
n/a	OG0022946	0	0	0	1	0	0	0	0	0
n/a	OG0022947	0	0	0	1	0	0	0	0	0
n/a	OG0022948	0	0	0	1	0	0	0	0	0
n/a	OG0022951	0	0	0	1	0	0	0	0	0
n/a	OG0022952	0	0	0	1	0	0	0	0	0
n/a	OG0022953	0	0	0	1	0	0	0	0	0
n/a	OG0022955	0	0	0	1	0	0	0	0	0
n/a	OG0022957	0	0	0	1	0	0	0	0	0
n/a	OG0022959	0	0	0	1	0	0	0	0	0
n/a	OG0022960	0	0	0	1	0	0	0	0	0
n/a	OG0022961	0	0	0	1	0	0	0	0	0
n/a	OG0022962	0	0	0	1	0	0	0	0	0
n/a	OG0022963	0	0	0	1	0	0	0	0	0
n/a	OG0022964	0	0	0	1	0	0	0	0	0
n/a	OG0022965	0	0	0	1	0	0	0	0	0
n/a	OG0022967	0	0	0	1	0	0	0	0	0
n/a	OG0022968	0	0	0	1	0	0	0	0	0
n/a	OG0022969	0	0	0	1	0	0	0	0	0
n/a	OG0022972	0	0	0	1	0	0	0	0	0
n/a	OG0022973	0	0	0	1	0	0	0	0	0
n/a	OG0022974	0	0	0	1	0	0	0	0	0
n/a	OG0022975	0	0	0	1	1	0	0	0	0
n/a	OG0022976	0	0	0	1	0	0	0	0	0
n/a	OG0022977	0	0	0	1	0	0	0	0	0
n/a	OG0022979	0	0	0	1	0	0	0	0	0
n/a	OG0022980	0	0	0	1	0	0	0	0	0
n/a	OG0022981	0	0	0	1	0	0	0	0	0
n/a	OG0022982	0	0	0	1	0	0	0	0	0
n/a	OG0022983	0	0	0	1	0	0	0	0	0
n/a	OG0022984	0	0	0	1	0	0	0	0	0
n/a	OG0022985	0	0	0	1	0	0	0	0	0
n/a	OG0022986	0	0	0	1	0	0	0	0	0
n/a	OG0022987	0	0	0	1	0	0	0	0	0
n/a	OG0022988	0	0	0	1	0	0	0	0	0
n/a	OG0022989	0	0	0	1	0	0	0	0	0
n/a	OG0022990	0	0	0	1	0	0	0	0	0
n/a	OG0022991	0	0	0	1	0	0	0	0	1
n/a	OG0022992	0	0	0	1	0	0	0	0	0
n/a	OG0022993	0	0	0	1	0	0	0	0	1
n/a	OG0022994	0	0	0	1	0	0	0	0	0
n/a	OG0022995	0	0	0	1	0	0	0	0	0
n/a	OG0022996	0	0	0	1	0	0	0	0	0
n/a	OG0022997	0	0	0	1	0	0	0	0	0
n/a	OG0022998	0	0	0	1	0	0	0	0	0
n/a	OG0022999	0	0	0	1	0	0	0	0	0
n/a	OG0023000	0	0	0	1	0	0	0	0	0
n/a	OG0023001	0	0	0	1	0	0	0	0	0
n/a	OG0023002	0	0	0	1	0	0	0	0	0
n/a	OG0023003	0	0	0	1	0	0	0	0	0
n/a	OG0023004	0	0	0	1	0	0	0	0	0
n/a	OG0023007	0	0	0	1	0	0	0	0	0
n/a	OG0023009	0	0	0	0	1	0	0	0	0
n/a	OG0023014	0	0	0	0	1	0	0	0	1
n/a	OG0023016	0	0	0	0	1	0	0	0	1
n/a	OG0023019	0	0	0	0	1	1	0	0	0
n/a	OG0023028	0	0	0	0	1	1	0	0	0
n/a	OG0023030	0	0	0	0	1	0	0	0	1
n/a	OG0023035	0	0	0	0	1	0	0	0	1
n/a	OG0023047	0	0	0	0	1	1	0	0	0
n/a	OG0023074	0	0	0	0	1	1	0	0	0
n/a	OG0023077	0	0	0	0	1	0	0	0	0
n/a	OG0023086	0	0	0	0	1	0	0	0	0
n/a	OG0023088	0	0	0	0	1	0	0	0	1
n/a	OG0023091	0	0	0	0	1	0	0	0	0
n/a	OG0023094	0	0	0	0	1	1	0	0	0
n/a	OG0023104	0	0	0	0	1	1	0	0	0
n/a	OG0023106	0	0	0	0	1	0	0	0	1
n/a	OG0023107	0	0	0	0	1	0	0	0	0
